País,Estado,Sitio Estadíos,Estadio,Años,Pre-Post,Salida,COORDENADAS N,Coordenadas W,Altitud,GRUPO,ESPECIE,Fecha
México,Jalisco,SMateo5-6,5-6,6,Post,12,"19°34'50.64""N","105°03'36.37""W",196,LAGARTIJO,Anolis nebulosus,
México,Jalisco,SMateo5-6,5-6,6,Post,12,"19°34'50.64""N","105°03'36.37""W",196,LAGARTIJO,Anolis nebulosus,
México,Jalisco,SMateo5-6,5-6,6,Post,12,"19°34'50.64""N","105°03'36.37""W",196,LAGARTIJO,Anolis nebulosus,
México,Jalisco,SMateo5-6,5-6,6,Post,12,"19°34'50.64""N","105°03'36.37""W",196,LAGARTIJO,Anolis nebulosus,
México,Jalisco,SMateo5-6,5-6,6,Post,12,"19°34'50.64""N","105°03'36.37""W",196,LAGARTIJO,Anolis nebulosus,
México,Jalisco,SMateo5-6,5-6,6,Post,12,"19°34'50.64""N","105°03'36.37""W",196,LAGARTIJO,Anolis nebulosus,
México,Jalisco,SMateo5-6,5-6,6,Post,12,"19°34'50.64""N","105°03'36.37""W",196,LAGARTIJO,Anolis nebulosus,
México,Jalisco,SMateo5-6,5-6,6,Post,12,"19°34'50.64""N","105°03'36.37""W",196,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,SMateo5-6,5-6,6,Post,12,"19°34'50.64""N","105°03'36.37""W",196,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,SMateo5-6,5-6,6,Post,13,"19°34'50.64""N","105°03'36.37""W",190,LAGARTIJO,Anolis nebulosus,
México,Jalisco,SMateo5-6,5-6,6,Post,13,"19°34'50.64""N","105°03'36.37""W",190,LAGARTIJO,Sceloporus melanorhinus,
México,Jalisco,SMateo5-6,5-6,6,Post,13,"19°34'50.64""N","105°03'36.37""W",190,LAGARTIJO,Anolis nebulosus,
México,Jalisco,SMateo5-6,5-6,6,Post,13,"19°34'50.64""N","105°03'36.37""W",190,LAGARTIJO,Anolis nebulosus,
México,Jalisco,SMateo5-6,5-6,6,Post,13,"19°34'50.64""N","105°03'36.37""W",190,LAGARTIJO,Sceloporus melanorhinus,
México,Jalisco,SMateo5-6,5-6,6,Post,13,"19°34'50.64""N","105°03'36.37""W",190,LAGARTIJO,Phyllodactylus lanei,
México,Jalisco,SMateo5-6,5-6,6,Post,13,"19°34'50.64""N","105°03'36.37""W",190,LAGARTIJO,Anolis nebulosus,
México,Jalisco,SMateo5-6,5-6,6,Post,13,"19°34'50.64""N","105°03'36.37""W",190,LAGARTIJO,Anolis nebulosus,
México,Jalisco,SMateo5-6,5-6,6,Post,13,"19°34'50.64""N","105°03'36.37""W",190,LAGARTIJO,Anolis nebulosus,
México,Jalisco,SMateo5-6,5-6,6,Post,13,"19°34'50.64""N","105°03'36.37""W",190,LAGARTIJO,Anolis nebulosus,
México,Jalisco,SMateo5-6,5-6,6,Post,13,"19°34'50.64""N","105°03'36.37""W",190,LAGARTIJO,Anolis nebulosus,
México,Jalisco,SMateo5-6,5-6,6,Post,13,"19°34'50.64""N","105°03'36.37""W",190,LAGARTIJO,aspidoscelis lineattissima,
México,Jalisco,SMateo5-6,5-6,6,Post,13,"19°34'50.64""N","105°03'36.37""W",190,LAGARTIJO,Anolis nebulosus,
México,Jalisco,SMateo5-6,5-6,6,Post,13,"19°34'50.64""N","105°03'36.37""W",190,LAGARTIJO,Anolis nebulosus,
México,Jalisco,SMateo5-6,5-6,6,Post,13,"19°34'50.64""N","105°03'36.37""W",190,LAGARTIJO,Anolis nebulosus,
México,Jalisco,SMateo5-6,5-6,6,Post,13,"19°34'50.64""N","105°03'36.37""W",190,LAGARTIJO,Anolis nebulosus,
México,Jalisco,SMateo5-6,5-6,6,Post,13,"19°34'50.64""N","105°03'36.37""W",190,LAGARTIJO,Sceloporus melanorhinus,
México,Jalisco,SMateo5-6,5-6,6,Post,13,"19°34'50.64""N","105°03'36.37""W",190,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,SMateo5-6,5-6,6,Post,13,"19°34'50.64""N","105°03'36.37""W",190,LAGARTIJO,Aspidoscelis deppi,
México,Jalisco,SMateo5-6,5-6,6,Post,13,"19°34'50.64""N","105°03'36.37""W",190,LAGARTIJO,Aspidoscelis deppi,
México,Jalisco,SMateo5-6,5-6,6,Post,13,"19°34'50.64""N","105°03'36.37""W",190,LAGARTIJO,Aspidoscelis deppi,
México,Jalisco,SMateo5-6,5-6,6,Post,13,"19°34'50.64""N","105°03'36.37""W",190,LAGARTIJO,Aspidoscelis deppi,
México,Jalisco,SMateo5-6,5-6,6,Post,13,"19°34'50.64""N","105°03'36.37""W",190,LAGARTIJO,Aspidoscelis deppi,
México,Jalisco,SMateo5-6,5-6,6,Post,13,"19°34'50.64""N","105°03'36.37""W",190,lAGARTIJO,Anolis nebulosus,
México,Jalisco,Tejon1,BM,BM,Pre,1,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Ameiva undulata,
México,Jalisco,Tejon1,BM,BM,Pre,1,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Ameiva undulata,
México,Jalisco,Tejon1,BM,BM,Pre,1,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Ameiva undulata,
México,Jalisco,Tejon1,BM,BM,Pre,1,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Ameiva undulata,
México,Jalisco,Tejon1,BM,BM,Pre,1,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Ameiva undulata,
México,Jalisco,Tejon1,BM,BM,Pre,1,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Ameiva undulata,
México,Jalisco,Tejon1,BM,BM,Pre,1,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Ameiva undulata,
México,Jalisco,Tejon1,BM,BM,Pre,1,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Ameiva undulata,
México,Jalisco,Tejon1,BM,BM,Pre,1,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Ameiva undulata,
México,Jalisco,Tejon1,BM,BM,Pre,1,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Ameiva undulata,
México,Jalisco,Tejon1,BM,BM,Pre,1,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Ameiva undulata,
México,Jalisco,Tejon1,BM,BM,Pre,1,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Ameiva undulata,
México,Jalisco,Tejon1,BM,BM,Pre,1,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Anolis nebulosus,
México,Jalisco,Tejon1,BM,BM,Pre,1,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Anolis nebulosus,
México,Jalisco,Tejon1,BM,BM,Pre,1,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Anolis nebulosus,
México,Jalisco,Tejon1,BM,BM,Pre,1,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis communis,
México,Jalisco,Tejon1,BM,BM,Pre,1,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis communis,
México,Jalisco,Tejon1,BM,BM,Pre,1,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis communis,
México,Jalisco,Tejon1,BM,BM,Pre,1,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis communis,
México,Jalisco,Tejon1,BM,BM,Pre,1,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Pre,1,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Pre,1,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Pre,1,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Pre,1,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Pre,1,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Pre,1,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Pre,1,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Pre,1,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Pre,1,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Pre,1,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Pre,1,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Pre,1,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Pre,1,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Pre,1,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Pre,1,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Pre,1,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Sceloporus melanorhinus,
México,Jalisco,Tejon1,BM,BM,Pre,1,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Sceloporus utiformis,
México,Jalisco,Tejon1,BM,BM,Pre,2,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Anolis nebulosus,
México,Jalisco,Tejon1,BM,BM,Pre,2,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Anolis nebulosus,
México,Jalisco,Tejon1,BM,BM,Pre,2,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Pre,2,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Pre,2,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Pre,2,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Pre,2,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Pre,2,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Pre,2,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Phyllodactylus lanei,
México,Jalisco,Tejon1,BM,BM,Pre,2,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Sceloporus melanorhinus,
México,Jalisco,Tejon1,BM,BM,Pre,2,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Sceloporus melanorhinus,
México,Jalisco,Tejon1,BM,BM,Pre,2,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Sceloporus melanorhinus,
México,Jalisco,Tejon1,BM,BM,Pre,2,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Sceloporus melanorhinus,
México,Jalisco,Tejon1,BM,BM,Pre,2,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Sceloporus utiformis,
México,Jalisco,Tejon1,BM,BM,Pre,2,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Sceloporus utiformis,
México,Jalisco,Tejon1,BM,BM,Pre,2,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Sceloporus utiformis,
México,Jalisco,Tejon1,BM,BM,Pre,3,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Ameiva undulata,
México,Jalisco,Tejon1,BM,BM,Pre,3,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Phyllodactylus lanei,
México,Jalisco,Tejon1,BM,BM,Pre,3,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Sceloporus utiformis,
México,Jalisco,Tejon1,BM,BM,Pre,3,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Sceloporus utiformis,
México,Jalisco,Tejon1,BM,BM,Pre,3,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Sceloporus utiformis,
México,Jalisco,Tejon1,BM,BM,Pre,3,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Sceloporus utiformis,
México,Jalisco,Tejon1,BM,BM,Pre,3,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Phyllodactylus lanei,
México,Jalisco,Tejon1,BM,BM,Pre,4,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Ameiva undulata,
México,Jalisco,Tejon1,BM,BM,Pre,4,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Ameiva undulata,
México,Jalisco,Tejon1,BM,BM,Pre,4,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Anolis nebulosus,
México,Jalisco,Tejon1,BM,BM,Pre,4,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Anolis nebulosus,
México,Jalisco,Tejon1,BM,BM,Pre,4,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Anolis nebulosus,
México,Jalisco,Tejon1,BM,BM,Pre,4,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis communis,
México,Jalisco,Tejon1,BM,BM,Pre,4,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis communis,
México,Jalisco,Tejon1,BM,BM,Pre,4,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis communis,
México,Jalisco,Tejon1,BM,BM,Pre,4,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis communis,
México,Jalisco,Tejon1,BM,BM,Pre,4,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis communis,
México,Jalisco,Tejon1,BM,BM,Pre,4,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis communis,
México,Jalisco,Tejon1,BM,BM,Pre,4,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis communis,
México,Jalisco,Tejon1,BM,BM,Pre,4,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis communis,
México,Jalisco,Tejon1,BM,BM,Pre,4,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis communis,
México,Jalisco,Tejon1,BM,BM,Pre,4,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Pre,4,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Pre,4,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Pre,4,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Pre,4,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Pre,4,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Pre,4,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Pre,4,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Pre,4,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Pre,4,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Pre,4,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Pre,4,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Pre,4,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Pre,4,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Pre,4,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Pre,4,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Sceloporus melanorhinus,
México,Jalisco,Tejon1,BM,BM,Pre,4,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Sceloporus melanorhinus,
México,Jalisco,Tejon1,BM,BM,Pre,5,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Ameiva undulata,
México,Jalisco,Tejon1,BM,BM,Pre,5,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis communis,
México,Jalisco,Tejon1,BM,BM,Pre,5,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Pre,5,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Pre,6,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Anolis nebulosus,
México,Jalisco,Tejon1,BM,BM,Pre,6,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Sceloporus utiformis,
México,Jalisco,Tejon1,BM,BM,Pre,6,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Sceloporus utiformis,
México,Jalisco,Tejon1,BM,BM,Pre,6,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Anolis nebulosus,
México,Jalisco,Tejon1,BM,BM,Pre,6,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Anolis nebulosus,
México,Jalisco,Tejon1,BM,BM,Pre,6,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Sceloporus utiformis,
México,Jalisco,Tejon1,BM,BM,Pre,6,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Sceloporus utiformis,
México,Jalisco,Tejon1,BM,BM,Pre,6,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Sceloporus utiformis,
México,Jalisco,Tejon1,BM,BM,Pre,6,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Sceloporus melanorhinus,
México,Jalisco,Tejon1,BM,BM,Pre,6,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Anolis nebulosus,
México,Jalisco,Tejon1,BM,BM,Pre,6,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Anolis nebulosus,
México,Jalisco,Tejon1,BM,BM,Pre,6,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Sceloporus utiformis,
México,Jalisco,Tejon1,BM,BM,Pre,6,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Sceloporus utiformis,
México,Jalisco,Tejon1,BM,BM,Pre,6,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Sceloporus utiformis,
México,Jalisco,Tejon1,BM,BM,Pre,6,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Sceloporus utiformis,
México,Jalisco,Tejon1,BM,BM,Pre,6,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Sceloporus utiformis,
México,Jalisco,Tejon1,BM,BM,Pre,6,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Sceloporus utiformis,
México,Jalisco,Tejon1,BM,BM,Pre,6,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Sceloporus utiformis,
México,Jalisco,Tejon1,BM,BM,Pre,7,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis communis,
México,Jalisco,Tejon1,BM,BM,Pre,7,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis communis,
México,Jalisco,Tejon1,BM,BM,Pre,7,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis communis,
México,Jalisco,Tejon1,BM,BM,Pre,7,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis communis,
México,Jalisco,Tejon1,BM,BM,Pre,7,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis communis,
México,Jalisco,Tejon1,BM,BM,Pre,7,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis communis,
México,Jalisco,Tejon1,BM,BM,Pre,7,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis communis,
México,Jalisco,Tejon1,BM,BM,Pre,7,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis communis,
México,Jalisco,Tejon1,BM,BM,Pre,7,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis communis,
México,Jalisco,Tejon1,BM,BM,Pre,7,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis communis,
México,Jalisco,Tejon1,BM,BM,Pre,7,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis communis,
México,Jalisco,Tejon1,BM,BM,Pre,7,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis communis,
México,Jalisco,Tejon1,BM,BM,Pre,7,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis communis,
México,Jalisco,Tejon1,BM,BM,Pre,7,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis communis,
México,Jalisco,Tejon1,BM,BM,Pre,7,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Sceloporus utiformis,
México,Jalisco,Tejon1,BM,BM,Pre,7,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Sceloporus utiformis,
México,Jalisco,Tejon1,BM,BM,Pre,7,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Sceloporus utiformis,
México,Jalisco,Tejon1,BM,BM,Pre,7,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Sceloporus utiformis,
México,Jalisco,Tejon1,BM,BM,Pre,7,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Sceloporus utiformis,
México,Jalisco,Tejon1,BM,BM,Pre,7,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Anolis nebulosus,
México,Jalisco,Tejon1,BM,BM,Pre,7,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Anolis nebulosus,
México,Jalisco,Tejon1,BM,BM,Pre,7,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Ameiva undulata,
México,Jalisco,Tejon1,BM,BM,Pre,7,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Anolis nebulosus,
México,Jalisco,Tejon1,BM,BM,Post,8,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Sceloporus utiformis,
México,Jalisco,Tejon1,BM,BM,Post,8,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Anolis nebulosus,
México,Jalisco,Tejon1,BM,BM,Post,8,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Post,8,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Post,8,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Post,8,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Post,8,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Post,8,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Post,8,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Post,8,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Post,8,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Post,8,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Post,8,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Sceloporus utiformis,
México,Jalisco,Tejon1,BM,BM,Post,8,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Sceloporus utiformis,
México,Jalisco,Tejon1,BM,BM,Post,8,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Sceloporus utiformis,
México,Jalisco,Tejon1,BM,BM,Post,8,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Sceloporus utiformis,
México,Jalisco,Tejon1,BM,BM,Post,8,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Sceloporus utiformis,
México,Jalisco,Tejon1,BM,BM,Post,8,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Post,8,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Post,8,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Post,8,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Post,8,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Post,8,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Post,8,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Post,8,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Post,8,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
México,Jalisco,Tejon1,BM,BM,Post,8,"19°30'05.9""N","105°02'36.9""W",95,LAGARTIJO,Aspidoscelis lineattissima,
